embedding,cell_type,factor,mean_z_usage,n_cells
Semi-NMF PSI hetero q25,Mesenchymal stem cell,N16,-0.35465800762176514,4755
Semi-NMF PSI hetero q25,Mesenchymal stem cell,N17,-0.7950087785720825,4755
Semi-NMF PSI hetero q25,Mesenchymal stem cell,N18,-0.7039283514022827,4755
Semi-NMF PSI hetero q25,Mesenchymal stem cell,N19,1.5173221826553345,4755
Semi-NMF PSI hetero q25,Mesenchymal stem cell,N20,-0.17905952036380768,4755
Semi-NMF PSI hetero q25,Fibroblast,N1,-0.7892510294914246,4600
Semi-NMF PSI hetero q25,Fibroblast,N2,-0.7769566774368286,4600
Semi-NMF PSI hetero q25,Fibroblast,N3,-0.7568154335021973,4600
Semi-NMF PSI hetero q25,Fibroblast,N4,-0.7323417663574219,4600
Semi-NMF PSI hetero q25,Fibroblast,N5,-0.7259546518325806,4600
Semi-NMF PSI hetero q25,Fibroblast,N6,-0.6072023510932922,4600
Semi-NMF PSI hetero q25,Fibroblast,N7,-0.537406861782074,4600
Semi-NMF PSI hetero q25,Fibroblast,N8,-0.4313521087169647,4600
Semi-NMF PSI hetero q25,Fibroblast,N9,-0.3733728528022766,4600
Semi-NMF PSI hetero q25,Fibroblast,N10,-0.2536890506744385,4600
Semi-NMF PSI hetero q25,Fibroblast,N11,0.8699461221694946,4600
Semi-NMF PSI hetero q25,Fibroblast,N12,0.22825057804584503,4600
Semi-NMF PSI hetero q25,Fibroblast,N13,1.0777980089187622,4600
Semi-NMF PSI hetero q25,Fibroblast,N14,0.96184241771698,4600
Semi-NMF PSI hetero q25,Fibroblast,N15,1.077139139175415,4600
Semi-NMF PSI hetero q25,Fibroblast,N16,-0.5200210213661194,4600
Semi-NMF PSI hetero q25,Fibroblast,N17,-0.7979406118392944,4600
Semi-NMF PSI hetero q25,Fibroblast,N18,-0.7212732434272766,4600
Semi-NMF PSI hetero q25,Fibroblast,N19,1.4594331979751587,4600
Semi-NMF PSI hetero q25,Fibroblast,N20,-0.21858224272727966,4600
Semi-NMF PSI hetero q25,Hippocampal neuron,N1,1.1451553106307983,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N2,1.0397083759307861,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N3,1.1030434370040894,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N4,0.9954657554626465,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N5,1.110323190689087,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N6,1.1288734674453735,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N7,0.743158757686615,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N8,0.5845361948013306,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N9,1.0615028142929077,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N10,0.5318916440010071,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N11,-0.9311289191246033,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N12,-0.7312021851539612,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N13,-1.0704184770584106,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N14,-0.9452795386314392,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N15,-0.7943753600120544,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N16,0.695639967918396,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N17,1.24818754196167,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N18,1.2812221050262451,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N19,-0.9599274396896362,4476
Semi-NMF PSI hetero q25,Hippocampal neuron,N20,0.4850762188434601,4476
Semi-NMF PSI hetero q25,T cell,N1,-0.788783073425293,3571
Semi-NMF PSI hetero q25,T cell,N2,-0.7952232956886292,3571
Semi-NMF PSI hetero q25,T cell,N3,-0.8589379191398621,3571
Semi-NMF PSI hetero q25,T cell,N4,-0.8332479596138,3571
Semi-NMF PSI hetero q25,T cell,N5,-0.8573534488677979,3571
Semi-NMF PSI hetero q25,T cell,N6,-0.8566601276397705,3571
Semi-NMF PSI hetero q25,T cell,N7,-0.8906506299972534,3571
Semi-NMF PSI hetero q25,T cell,N8,-0.8849274516105652,3571
Semi-NMF PSI hetero q25,T cell,N9,-0.871871829032898,3571
Semi-NMF PSI hetero q25,T cell,N10,-0.8108159303665161,3571
Semi-NMF PSI hetero q25,T cell,N11,0.7573084235191345,3571
Semi-NMF PSI hetero q25,T cell,N12,1.0932484865188599,3571
Semi-NMF PSI hetero q25,T cell,N13,0.5489222407341003,3571
Semi-NMF PSI hetero q25,T cell,N14,0.6636868119239807,3571
Semi-NMF PSI hetero q25,T cell,N15,0.06810572743415833,3571
Semi-NMF PSI hetero q25,T cell,N16,-0.48839864134788513,3571
Semi-NMF PSI hetero q25,T cell,N17,-0.7850781083106995,3571
Semi-NMF PSI hetero q25,T cell,N18,-0.8116191029548645,3571
Semi-NMF PSI hetero q25,T cell,N19,-0.07541556656360626,3571
Semi-NMF PSI hetero q25,T cell,N20,-0.8567381501197815,3571
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N1,-0.7878322601318359,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N2,-0.7901554703712463,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N3,-0.7686254978179932,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N4,-0.8279560804367065,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N5,-0.8099960088729858,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N6,-0.856670081615448,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N7,-0.7698034644126892,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N8,-0.709084689617157,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N9,-0.8655675053596497,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N10,-0.7594960927963257,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N11,0.2552018463611603,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N12,0.2312246412038803,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N13,0.38320061564445496,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N14,0.21651606261730194,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N15,0.4228197932243347,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N16,-0.0841367170214653,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N17,-0.7848076820373535,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N18,-0.7283627390861511,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N19,0.015096635557711124,3016
Semi-NMF PSI hetero q25,Intestinal epithelial cell,N20,-0.7877941727638245,3016
Semi-NMF PSI hetero q25,T cell precursor,N1,-0.7705693244934082,3002
Semi-NMF PSI hetero q25,T cell precursor,N2,-0.7997218370437622,3002
Semi-NMF PSI hetero q25,T cell precursor,N3,-0.8265882730484009,3002
Semi-NMF PSI hetero q25,T cell precursor,N4,-0.7827732563018799,3002
Semi-NMF PSI hetero q25,T cell precursor,N5,-0.7829059362411499,3002
Semi-NMF PSI hetero q25,T cell precursor,N6,-0.8295373320579529,3002
Semi-NMF PSI hetero q25,T cell precursor,N7,-0.7686157822608948,3002
Semi-NMF PSI hetero q25,T cell precursor,N8,-0.7364792227745056,3002
Semi-NMF PSI hetero q25,T cell precursor,N9,-0.7681944370269775,3002
Semi-NMF PSI hetero q25,T cell precursor,N10,-0.6216580867767334,3002
Semi-NMF PSI hetero q25,T cell precursor,N11,0.8347315192222595,3002
Semi-NMF PSI hetero q25,T cell precursor,N12,1.1493414640426636,3002
Semi-NMF PSI hetero q25,T cell precursor,N13,0.664750337600708,3002
Semi-NMF PSI hetero q25,T cell precursor,N14,0.7618498206138611,3002
Semi-NMF PSI hetero q25,T cell precursor,N15,0.31610730290412903,3002
Semi-NMF PSI hetero q25,T cell precursor,N16,-0.19648855924606323,3002
Semi-NMF PSI hetero q25,T cell precursor,N17,-0.7838100790977478,3002
Semi-NMF PSI hetero q25,T cell precursor,N18,-0.7982941269874573,3002
Semi-NMF PSI hetero q25,T cell precursor,N19,0.12159876525402069,3002
Semi-NMF PSI hetero q25,T cell precursor,N20,-0.694952130317688,3002
Semi-NMF PSI hetero q25,Granulocyte,N1,-0.8165102005004883,2860
Semi-NMF PSI hetero q25,Granulocyte,N2,-0.7724125385284424,2860
Semi-NMF PSI hetero q25,Granulocyte,N3,-0.8891122937202454,2860
Semi-NMF PSI hetero q25,Granulocyte,N4,-0.8876143097877502,2860
Semi-NMF PSI hetero q25,Granulocyte,N5,-0.956339955329895,2860
Semi-NMF PSI hetero q25,Granulocyte,N6,-1.0140806436538696,2860
Semi-NMF PSI hetero q25,Granulocyte,N7,-1.025312900543213,2860
Semi-NMF PSI hetero q25,Granulocyte,N8,-1.084062099456787,2860
Semi-NMF PSI hetero q25,Granulocyte,N9,-1.350609302520752,2860
Semi-NMF PSI hetero q25,Granulocyte,N10,-1.3478556871414185,2860
Semi-NMF PSI hetero q25,Granulocyte,N11,0.20693707466125488,2860
Semi-NMF PSI hetero q25,Granulocyte,N12,0.5251724123954773,2860
Semi-NMF PSI hetero q25,Granulocyte,N13,0.024026745930314064,2860
Semi-NMF PSI hetero q25,Granulocyte,N14,0.06296904385089874,2860
Semi-NMF PSI hetero q25,Granulocyte,N15,-0.8572450876235962,2860
Semi-NMF PSI hetero q25,Granulocyte,N16,-1.4285763502120972,2860
Semi-NMF PSI hetero q25,Granulocyte,N17,-0.795185923576355,2860
Semi-NMF PSI hetero q25,Granulocyte,N18,-0.9288596510887146,2860
Semi-NMF PSI hetero q25,Granulocyte,N19,-0.8044496178627014,2860
Semi-NMF PSI hetero q25,Granulocyte,N20,-1.2130173444747925,2860
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N1,-0.7671823501586914,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N2,-0.7418022751808167,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N3,-0.5253733992576599,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N4,-0.44187986850738525,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N5,-0.3941630721092224,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N6,-0.5569237470626831,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N7,0.08659982681274414,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N8,0.24902470409870148,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N9,-0.1730753779411316,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N10,0.3892644941806793,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N11,1.1212139129638672,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N12,1.1716291904449463,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N13,1.1770930290222168,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N14,1.1370110511779785,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N15,1.4730969667434692,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N16,0.764573872089386,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N17,-0.7902922034263611,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N18,-0.7475124001502991,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N19,1.038774847984314,2748
Semi-NMF PSI hetero q25,Hematopoietic stem cell,N20,0.26008549332618713,2748
Semi-NMF PSI hetero q25,Other immune cell,N1,-0.7952321767807007,2562
Semi-NMF PSI hetero q25,Other immune cell,N2,-0.7773941159248352,2562
Semi-NMF PSI hetero q25,Other immune cell,N3,-0.8494298458099365,2562
Semi-NMF PSI hetero q25,Other immune cell,N4,-0.8241872787475586,2562
Semi-NMF PSI hetero q25,Other immune cell,N5,-0.866439163684845,2562
Semi-NMF PSI hetero q25,Other immune cell,N6,-0.8847479820251465,2562
Semi-NMF PSI hetero q25,Other immune cell,N7,-0.8949648141860962,2562
Semi-NMF PSI hetero q25,Other immune cell,N8,-0.857207179069519,2562
Semi-NMF PSI hetero q25,Other immune cell,N9,-1.0186100006103516,2562
Semi-NMF PSI hetero q25,Other immune cell,N10,-0.8910607695579529,2562
Semi-NMF PSI hetero q25,Other immune cell,N11,0.5174286961555481,2562
Semi-NMF PSI hetero q25,Other immune cell,N12,0.7126496434211731,2562
Semi-NMF PSI hetero q25,Other immune cell,N13,0.41631126403808594,2562
Semi-NMF PSI hetero q25,Other immune cell,N14,0.4364653527736664,2562
Semi-NMF PSI hetero q25,Other immune cell,N15,-0.10882320255041122,2562
Semi-NMF PSI hetero q25,Other immune cell,N16,-0.902714729309082,2562
Semi-NMF PSI hetero q25,Other immune cell,N17,-0.781276524066925,2562
Semi-NMF PSI hetero q25,Other immune cell,N18,-0.8487628698348999,2562
Semi-NMF PSI hetero q25,Other immune cell,N19,-0.1414637267589569,2562
Semi-NMF PSI hetero q25,Other immune cell,N20,-0.8996785283088684,2562
Semi-NMF PSI hetero q25,Skeletal muscle cell,N1,-0.8157595992088318,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N2,-0.8013007044792175,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N3,-0.8590390682220459,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N4,-0.8687595129013062,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N5,-0.9027059674263,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N6,-0.8491600751876831,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N7,-0.931689441204071,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N8,-0.9629806280136108,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N9,-0.8730247616767883,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N10,-0.923239529132843,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N11,0.5290389657020569,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N12,0.3110058009624481,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N13,0.5986281633377075,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N14,0.5164990425109863,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N15,0.2654481828212738,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N16,-0.7793599367141724,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N17,-0.7989456653594971,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N18,-0.6957568526268005,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N19,0.5276604890823364,2460
Semi-NMF PSI hetero q25,Skeletal muscle cell,N20,-0.9568493366241455,2460
Semi-NMF PSI hetero q25,Macrophage,N1,-0.8023794293403625,2129
Semi-NMF PSI hetero q25,Macrophage,N2,-0.787642240524292,2129
Semi-NMF PSI hetero q25,Macrophage,N3,-0.8552283048629761,2129
Semi-NMF PSI hetero q25,Macrophage,N4,-0.8278611302375793,2129
Semi-NMF PSI hetero q25,Macrophage,N5,-0.8649155497550964,2129
Semi-NMF PSI hetero q25,Macrophage,N6,-0.8734471797943115,2129
Semi-NMF PSI hetero q25,Macrophage,N7,-0.8874423503875732,2129
Semi-NMF PSI hetero q25,Macrophage,N8,-0.8572394251823425,2129
Semi-NMF PSI hetero q25,Macrophage,N9,-0.9497028589248657,2129
Semi-NMF PSI hetero q25,Macrophage,N10,-0.8316065073013306,2129
Semi-NMF PSI hetero q25,Macrophage,N11,0.6703213453292847,2129
Semi-NMF PSI hetero q25,Macrophage,N12,0.9321915507316589,2129
Semi-NMF PSI hetero q25,Macrophage,N13,0.5077183246612549,2129
Semi-NMF PSI hetero q25,Macrophage,N14,0.5862576961517334,2129
Semi-NMF PSI hetero q25,Macrophage,N15,-0.0344492569565773,2129
Semi-NMF PSI hetero q25,Macrophage,N16,-0.7460209131240845,2129
Semi-NMF PSI hetero q25,Macrophage,N17,-0.7902858257293701,2129
Semi-NMF PSI hetero q25,Macrophage,N18,-0.836646318435669,2129
Semi-NMF PSI hetero q25,Macrophage,N19,-0.05962061509490013,2129
Semi-NMF PSI hetero q25,Macrophage,N20,-0.8746722340583801,2129
Semi-NMF PSI hetero q25,Smooth muscle cell,N1,-0.796622633934021,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N2,-0.7676108479499817,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N3,-0.8340772390365601,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N4,-0.7681266069412231,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N5,-0.8124896287918091,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N6,-0.7243757843971252,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N7,-0.7057339549064636,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N8,-0.6512577533721924,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N9,-0.6277400851249695,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N10,-0.5433715581893921,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N11,0.8246485590934753,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N12,0.5498245358467102,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N13,0.8828819394111633,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N14,0.8522184491157532,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N15,0.5705011487007141,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N16,-0.8900296688079834,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N17,-0.795840859413147,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N18,-0.784641683101654,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N19,0.980780839920044,2034
Semi-NMF PSI hetero q25,Smooth muscle cell,N20,-0.5089449882507324,2034
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N1,-0.2296445220708847,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N2,-0.30074140429496765,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N3,-0.09050018340349197,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N4,-0.1862061768770218,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N5,-0.08637253195047379,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N6,-0.25632041692733765,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N7,-0.10077571868896484,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N8,-0.10782366245985031,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N9,-0.06452956795692444,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N10,-0.003665248164907098,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N11,0.31134170293807983,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N12,0.052115779370069504,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N13,0.4858526885509491,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N14,0.35863733291625977,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N15,0.6780288219451904,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N16,0.35567036271095276,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N17,-0.3631700873374939,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N18,-0.0925179049372673,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N19,0.6140578389167786,1444
Semi-NMF PSI hetero q25,Pancreatic endocrine cell,N20,-0.055597253143787384,1444
Semi-NMF PSI hetero q25,Oligodendrocyte,N1,-0.1865389198064804,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N2,-0.1412678062915802,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N3,0.0008345023961737752,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N4,0.06490445137023926,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N5,0.07569702714681625,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N6,-0.13743726909160614,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N7,0.200435072183609,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N8,0.17259173095226288,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N9,0.23222918808460236,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N10,0.3643346130847931,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N11,0.5170317888259888,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N12,0.02211778238415718,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N13,0.6273224949836731,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N14,0.6235109567642212,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N15,0.5799247622489929,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N16,-0.3134942054748535,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N17,-0.4161640703678131,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N18,-0.06383667886257172,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N19,1.1406768560409546,1360
Semi-NMF PSI hetero q25,Oligodendrocyte,N20,0.3795916438102722,1360
Semi-NMF PSI hetero q25,Specialized intestinal cell,N1,-0.7828517556190491,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N2,-0.7898680567741394,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N3,-0.6306207180023193,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N4,-0.7128525376319885,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N5,-0.6492772698402405,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N6,-0.7198788523674011,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N7,-0.39340269565582275,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N8,-0.2159355878829956,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N9,-0.5259907841682434,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N10,-0.23745402693748474,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N11,0.5230443477630615,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N12,0.3713611960411072,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N13,0.7380058765411377,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N14,0.5335588455200195,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N15,1.0287951231002808,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N16,0.4890647530555725,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N17,-0.7897877097129822,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N18,-0.7474706172943115,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N19,0.5620630383491516,1342
Semi-NMF PSI hetero q25,Specialized intestinal cell,N20,-0.2871163785457611,1342
Semi-NMF PSI hetero q25,Monocyte,N1,-0.8088128566741943,1281
Semi-NMF PSI hetero q25,Monocyte,N2,-0.7625724673271179,1281
Semi-NMF PSI hetero q25,Monocyte,N3,-0.8659026622772217,1281
Semi-NMF PSI hetero q25,Monocyte,N4,-0.7792863249778748,1281
Semi-NMF PSI hetero q25,Monocyte,N5,-0.8455042243003845,1281
Semi-NMF PSI hetero q25,Monocyte,N6,-0.7829709053039551,1281
Semi-NMF PSI hetero q25,Monocyte,N7,-0.8145948052406311,1281
Semi-NMF PSI hetero q25,Monocyte,N8,-0.6807185411453247,1281
Semi-NMF PSI hetero q25,Monocyte,N9,-0.7482393383979797,1281
Semi-NMF PSI hetero q25,Monocyte,N10,-0.5199688076972961,1281
Semi-NMF PSI hetero q25,Monocyte,N11,0.9408799409866333,1281
Semi-NMF PSI hetero q25,Monocyte,N12,1.1618798971176147,1281
Semi-NMF PSI hetero q25,Monocyte,N13,0.7911586761474609,1281
Semi-NMF PSI hetero q25,Monocyte,N14,0.8921489119529724,1281
Semi-NMF PSI hetero q25,Monocyte,N15,0.3452715575695038,1281
Semi-NMF PSI hetero q25,Monocyte,N16,-0.7627894878387451,1281
Semi-NMF PSI hetero q25,Monocyte,N17,-0.794052004814148,1281
Semi-NMF PSI hetero q25,Monocyte,N18,-0.8915673494338989,1281
Semi-NMF PSI hetero q25,Monocyte,N19,0.3646797835826874,1281
Semi-NMF PSI hetero q25,Monocyte,N20,-0.6401893496513367,1281
Semi-NMF PSI hetero q25,Immune progenitor,N1,-0.7888250350952148,1204
Semi-NMF PSI hetero q25,Immune progenitor,N2,-0.766721248626709,1204
Semi-NMF PSI hetero q25,Immune progenitor,N3,-0.7778695225715637,1204
Semi-NMF PSI hetero q25,Immune progenitor,N4,-0.7048828601837158,1204
Semi-NMF PSI hetero q25,Immune progenitor,N5,-0.7275189161300659,1204
Semi-NMF PSI hetero q25,Immune progenitor,N6,-0.755597710609436,1204
Semi-NMF PSI hetero q25,Immune progenitor,N7,-0.5944213271141052,1204
Semi-NMF PSI hetero q25,Immune progenitor,N8,-0.49645325541496277,1204
Semi-NMF PSI hetero q25,Immune progenitor,N9,-0.6581240892410278,1204
Semi-NMF PSI hetero q25,Immune progenitor,N10,-0.35542091727256775,1204
Semi-NMF PSI hetero q25,Immune progenitor,N11,0.9698347449302673,1204
Semi-NMF PSI hetero q25,Immune progenitor,N12,1.254551887512207,1204
Semi-NMF PSI hetero q25,Immune progenitor,N13,0.8276432752609253,1204
Semi-NMF PSI hetero q25,Immune progenitor,N14,0.9071372151374817,1204
Semi-NMF PSI hetero q25,Immune progenitor,N15,0.5872254967689514,1204
Semi-NMF PSI hetero q25,Immune progenitor,N16,-0.16377146542072296,1204
Semi-NMF PSI hetero q25,Immune progenitor,N17,-0.786716103553772,1204
Semi-NMF PSI hetero q25,Immune progenitor,N18,-0.8125378489494324,1204
Semi-NMF PSI hetero q25,Immune progenitor,N19,0.2969711422920227,1204
Semi-NMF PSI hetero q25,Immune progenitor,N20,-0.5015377998352051,1204
Semi-NMF PSI hetero q25,Basal epithelial cell,N1,-0.7705632448196411,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N2,-0.8059186339378357,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N3,-0.550237774848938,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N4,-0.6468712091445923,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N5,-0.5534203052520752,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N6,-0.4924170672893524,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N7,-0.1966543197631836,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N8,0.07669047266244888,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N9,0.004162380937486887,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N10,0.285329133272171,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N11,1.0295883417129517,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N12,0.42660242319107056,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N13,1.3292896747589111,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N14,1.1378437280654907,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N15,1.81800377368927,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N16,0.748106062412262,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N17,-0.7972992062568665,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N18,-0.6388280987739563,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N19,1.6720770597457886,1148
Semi-NMF PSI hetero q25,Basal epithelial cell,N20,0.22265203297138214,1148
