embedding,cell_type,factor,mean_z_usage,n_cells
logit homo,Enteroendocrine cell,F8,-0.5442214608192444,108
logit homo,Enteroendocrine cell,F9,0.704669713973999,108
logit homo,Enteroendocrine cell,F10,0.6204112768173218,108
logit homo,Enteroendocrine cell,F11,1.115975260734558,108
logit homo,Enteroendocrine cell,F12,0.37243029475212097,108
logit homo,Enteroendocrine cell,F13,0.5267376899719238,108
logit homo,Airway epithelial cell,F1,-0.6802994012832642,102
logit homo,Airway epithelial cell,F2,0.008729442954063416,102
logit homo,Airway epithelial cell,F3,-0.16925975680351257,102
logit homo,Airway epithelial cell,F4,0.2873174548149109,102
logit homo,Airway epithelial cell,F5,-0.48301446437835693,102
logit homo,Airway epithelial cell,F6,0.29861947894096375,102
logit homo,Airway epithelial cell,F7,0.0645526573061943,102
logit homo,Airway epithelial cell,F8,0.11220693588256836,102
logit homo,Airway epithelial cell,F9,0.6700909733772278,102
logit homo,Airway epithelial cell,F10,0.6852831244468689,102
logit homo,Airway epithelial cell,F11,0.17093245685100555,102
logit homo,Airway epithelial cell,F12,0.9548894762992859,102
logit homo,Airway epithelial cell,F13,0.6289987564086914,102
logit homo,Lymphatic endothelial cell,F1,-0.8631379008293152,91
logit homo,Lymphatic endothelial cell,F2,-0.3985864520072937,91
logit homo,Lymphatic endothelial cell,F3,0.11327044665813446,91
logit homo,Lymphatic endothelial cell,F4,1.0729398727416992,91
logit homo,Lymphatic endothelial cell,F5,0.4182651937007904,91
logit homo,Lymphatic endothelial cell,F6,0.29831549525260925,91
logit homo,Lymphatic endothelial cell,F7,-0.29628071188926697,91
logit homo,Lymphatic endothelial cell,F8,-0.4081231355667114,91
logit homo,Lymphatic endothelial cell,F9,-1.192212700843811,91
logit homo,Lymphatic endothelial cell,F10,-0.5051460862159729,91
logit homo,Lymphatic endothelial cell,F11,0.41926687955856323,91
logit homo,Lymphatic endothelial cell,F12,0.7548069953918457,91
logit homo,Lymphatic endothelial cell,F13,-0.0573575422167778,91
logit homo,Kidney glomerular cell,F1,-0.380296915769577,77
logit homo,Kidney glomerular cell,F2,-0.2143082320690155,77
logit homo,Kidney glomerular cell,F3,-0.11242726445198059,77
logit homo,Kidney glomerular cell,F4,-0.08452794700860977,77
logit homo,Kidney glomerular cell,F5,-0.5524431467056274,77
logit homo,Kidney glomerular cell,F6,0.08762015402317047,77
logit homo,Kidney glomerular cell,F7,0.3002658188343048,77
logit homo,Kidney glomerular cell,F8,-0.07067114859819412,77
logit homo,Kidney glomerular cell,F9,-0.416471004486084,77
logit homo,Kidney glomerular cell,F10,0.02703031897544861,77
logit homo,Kidney glomerular cell,F11,1.2984328269958496,77
logit homo,Kidney glomerular cell,F12,0.4813639521598816,77
logit homo,Kidney glomerular cell,F13,0.2639714479446411,77
logit homo,Neural stem cell,F1,-0.17672811448574066,63
logit homo,Neural stem cell,F2,1.4072712659835815,63
logit homo,Neural stem cell,F3,0.9074662923812866,63
logit homo,Neural stem cell,F4,-0.21387533843517303,63
logit homo,Neural stem cell,F5,1.4882104396820068,63
logit homo,Neural stem cell,F6,0.5854476094245911,63
logit homo,Neural stem cell,F7,3.07688570022583,63
logit homo,Neural stem cell,F8,1.754934310913086,63
logit homo,Neural stem cell,F9,-0.054854799062013626,63
logit homo,Neural stem cell,F10,0.014470374211668968,63
logit homo,Neural stem cell,F11,-1.1189277172088623,63
logit homo,Neural stem cell,F12,1.3214305639266968,63
logit homo,Neural stem cell,F13,-0.6335175633430481,63
logit homo,Other glial cell,F1,-0.36507993936538696,55
logit homo,Other glial cell,F2,0.37235966324806213,55
logit homo,Other glial cell,F3,0.5391340255737305,55
logit homo,Other glial cell,F4,-0.11866838485002518,55
logit homo,Other glial cell,F5,0.09145142138004303,55
logit homo,Other glial cell,F6,0.23154011368751526,55
logit homo,Other glial cell,F7,1.403630256652832,55
logit homo,Other glial cell,F8,0.6390687823295593,55
logit homo,Other glial cell,F9,-0.6932991743087769,55
logit homo,Other glial cell,F10,0.9975141882896423,55
logit homo,Other glial cell,F11,0.6171993017196655,55
logit homo,Other glial cell,F12,0.6639899015426636,55
logit homo,Other glial cell,F13,0.8184213042259216,55
logit homo,Pancreatic stellate cell,F1,-0.9200824499130249,40
logit homo,Pancreatic stellate cell,F2,-0.6500110030174255,40
logit homo,Pancreatic stellate cell,F3,-0.4439263939857483,40
logit homo,Pancreatic stellate cell,F4,-1.9394067525863647,40
logit homo,Pancreatic stellate cell,F5,-0.9497234225273132,40
logit homo,Pancreatic stellate cell,F6,-0.27661794424057007,40
logit homo,Pancreatic stellate cell,F7,0.45073986053466797,40
logit homo,Pancreatic stellate cell,F8,-1.2600053548812866,40
logit homo,Pancreatic stellate cell,F9,-1.0559974908828735,40
logit homo,Pancreatic stellate cell,F10,-0.2545791268348694,40
logit homo,Pancreatic stellate cell,F11,-0.36592379212379456,40
logit homo,Pancreatic stellate cell,F12,1.9248853921890259,40
logit homo,Pancreatic stellate cell,F13,-0.2833494544029236,40
logit homo,Lung neuroendocrine cell,F1,-0.44139495491981506,3
logit homo,Lung neuroendocrine cell,F2,0.24120740592479706,3
logit homo,Lung neuroendocrine cell,F3,0.384598046541214,3
logit homo,Lung neuroendocrine cell,F4,-0.2594052851200104,3
logit homo,Lung neuroendocrine cell,F5,1.2437447309494019,3
logit homo,Lung neuroendocrine cell,F6,1.154732346534729,3
logit homo,Lung neuroendocrine cell,F7,0.16721679270267487,3
logit homo,Lung neuroendocrine cell,F8,0.22177700698375702,3
logit homo,Lung neuroendocrine cell,F9,-0.2750433385372162,3
logit homo,Lung neuroendocrine cell,F10,0.2910389006137848,3
logit homo,Lung neuroendocrine cell,F11,-0.17612235248088837,3
logit homo,Lung neuroendocrine cell,F12,0.40944841504096985,3
logit homo,Lung neuroendocrine cell,F13,1.7495192289352417,3
PSI homo,Cortical excitatory neuron,F1,1.3135329484939575,30868
PSI homo,Cortical excitatory neuron,F2,-0.8832167387008667,30868
PSI homo,Cortical excitatory neuron,F3,0.19608961045742035,30868
PSI homo,Cortical excitatory neuron,F4,-0.41153085231781006,30868
PSI homo,Cortical excitatory neuron,F5,0.1682380884885788,30868
PSI homo,Cortical excitatory neuron,F6,-1.1886234283447266,30868
PSI homo,Cortical excitatory neuron,F7,0.11204106360673904,30868
PSI homo,Inhibitory neuron,F1,1.0727291107177734,17259
PSI homo,Inhibitory neuron,F2,1.8216670751571655,17259
PSI homo,Inhibitory neuron,F3,-0.23198187351226807,17259
PSI homo,Inhibitory neuron,F4,1.1513572931289673,17259
PSI homo,Inhibitory neuron,F5,-0.23732306063175201,17259
PSI homo,Inhibitory neuron,F6,-1.0261822938919067,17259
PSI homo,Inhibitory neuron,F7,-0.4920714497566223,17259
PSI homo,Microglia,F1,-0.6696839928627014,12042
PSI homo,Microglia,F2,0.7822929620742798,12042
PSI homo,Microglia,F3,1.3591296672821045,12042
PSI homo,Microglia,F4,-1.153876543045044,12042
PSI homo,Microglia,F5,-0.6032411456108093,12042
PSI homo,Microglia,F6,0.921249508857727,12042
PSI homo,Microglia,F7,-0.2912222146987915,12042
PSI homo,B cell,F1,-0.6802612543106079,8620
PSI homo,B cell,F2,0.37786775827407837,8620
PSI homo,B cell,F3,-0.2229333370923996,8620
PSI homo,B cell,F4,-1.082054853439331,8620
PSI homo,B cell,F5,0.5629140734672546,8620
PSI homo,B cell,F6,0.9358933568000793,8620
PSI homo,B cell,F7,-0.4563432037830353,8620
PSI homo,Skin epithelial cell,F1,-0.9872964024543762,7347
PSI homo,Skin epithelial cell,F2,-0.5013432502746582,7347
PSI homo,Skin epithelial cell,F3,-1.0942051410675049,7347
PSI homo,Skin epithelial cell,F4,0.9590503573417664,7347
PSI homo,Skin epithelial cell,F5,1.1004664897918701,7347
PSI homo,Skin epithelial cell,F6,0.28110170364379883,7347
PSI homo,Skin epithelial cell,F7,0.7372602820396423,7347
PSI homo,Endothelial cell,F1,-0.6464788317680359,7044
PSI homo,Endothelial cell,F2,-0.3431118428707123,7044
PSI homo,Endothelial cell,F3,-0.6412643790245056,7044
PSI homo,Endothelial cell,F4,-0.04046710580587387,7044
PSI homo,Endothelial cell,F5,-1.0931124687194824,7044
PSI homo,Endothelial cell,F6,0.8859971165657043,7044
PSI homo,Endothelial cell,F7,-0.008257808163762093,7044
PSI homo,Mesenchymal stem cell,F1,-0.9788818955421448,4755
PSI homo,Mesenchymal stem cell,F2,-0.8912255167961121,4755
PSI homo,Mesenchymal stem cell,F3,0.12510164082050323,4755
PSI homo,Mesenchymal stem cell,F4,1.1099945306777954,4755
PSI homo,Mesenchymal stem cell,F5,-1.6061244010925293,4755
PSI homo,Mesenchymal stem cell,F6,0.3428684175014496,4755
PSI homo,Mesenchymal stem cell,F7,0.6103090643882751,4755
PSI homo,Fibroblast,F1,-0.930548906326294,4600
PSI homo,Fibroblast,F2,-0.7793911099433899,4600
PSI homo,Fibroblast,F3,0.06554477661848068,4600
PSI homo,Fibroblast,F4,1.0159275531768799,4600
PSI homo,Fibroblast,F5,-1.7295429706573486,4600
PSI homo,Fibroblast,F6,0.42484983801841736,4600
PSI homo,Fibroblast,F7,0.5286440253257751,4600
PSI homo,Hippocampal neuron,F1,1.0193102359771729,4476
PSI homo,Hippocampal neuron,F2,-0.9163886904716492,4476
PSI homo,Hippocampal neuron,F3,0.8004546761512756,4476
PSI homo,Hippocampal neuron,F4,0.20490282773971558,4476
PSI homo,Hippocampal neuron,F5,0.21673086285591125,4476
PSI homo,Hippocampal neuron,F6,-0.9608927965164185,4476
PSI homo,Hippocampal neuron,F7,-0.5093272924423218,4476
PSI homo,T cell,F1,-0.7184061408042908,3571
PSI homo,T cell,F2,0.28540685772895813,3571
PSI homo,T cell,F3,-0.37976333498954773,3571
PSI homo,T cell,F4,-0.9640069603919983,3571
PSI homo,T cell,F5,0.6327981948852539,3571
PSI homo,T cell,F6,0.8739557266235352,3571
PSI homo,T cell,F7,-0.3774714171886444,3571
PSI homo,Intestinal epithelial cell,F1,-0.5796844959259033,3016
PSI homo,Intestinal epithelial cell,F2,-0.14682963490486145,3016
PSI homo,Intestinal epithelial cell,F3,-1.3972526788711548,3016
PSI homo,Intestinal epithelial cell,F4,0.25424879789352417,3016
PSI homo,Intestinal epithelial cell,F5,1.339785099029541,3016
PSI homo,Intestinal epithelial cell,F6,0.8253237009048462,3016
PSI homo,Intestinal epithelial cell,F7,-0.018349451944231987,3016
PSI homo,T cell precursor,F1,-0.7471005916595459,3002
PSI homo,T cell precursor,F2,0.3674355745315552,3002
PSI homo,T cell precursor,F3,-0.09320884943008423,3002
PSI homo,T cell precursor,F4,-0.8946521878242493,3002
PSI homo,T cell precursor,F5,0.8271587491035461,3002
PSI homo,T cell precursor,F6,0.7739459276199341,3002
PSI homo,T cell precursor,F7,-0.3084802031517029,3002
PSI homo,Granulocyte,F1,-0.38178756833076477,2860
PSI homo,Granulocyte,F2,0.27209901809692383,2860
PSI homo,Granulocyte,F3,-0.4731144309043884,2860
PSI homo,Granulocyte,F4,-1.0105923414230347,2860
PSI homo,Granulocyte,F5,0.16743594408035278,2860
PSI homo,Granulocyte,F6,1.2438734769821167,2860
PSI homo,Granulocyte,F7,-0.4232105314731598,2860
PSI homo,Hematopoietic stem cell,F1,-0.9989388585090637,2748
PSI homo,Hematopoietic stem cell,F2,0.6406184434890747,2748
PSI homo,Hematopoietic stem cell,F3,1.511303186416626,2748
PSI homo,Hematopoietic stem cell,F4,0.0900348573923111,2748
PSI homo,Hematopoietic stem cell,F5,1.7959412336349487,2748
PSI homo,Hematopoietic stem cell,F6,-0.024913687258958817,2748
PSI homo,Hematopoietic stem cell,F7,0.6521124243736267,2748
PSI homo,Other immune cell,F1,-0.649200439453125,2562
PSI homo,Other immune cell,F2,0.23389343917369843,2562
PSI homo,Other immune cell,F3,0.14919884502887726,2562
PSI homo,Other immune cell,F4,-0.7496986389160156,2562
PSI homo,Other immune cell,F5,0.24724143743515015,2562
PSI homo,Other immune cell,F6,0.9190038442611694,2562
PSI homo,Other immune cell,F7,-0.2084931582212448,2562
PSI homo,Skeletal muscle cell,F1,-0.6488732099533081,2460
PSI homo,Skeletal muscle cell,F2,-0.47215721011161804,2460
PSI homo,Skeletal muscle cell,F3,-1.0801165103912354,2460
PSI homo,Skeletal muscle cell,F4,0.25654396414756775,2460
PSI homo,Skeletal muscle cell,F5,-0.8336615562438965,2460
PSI homo,Skeletal muscle cell,F6,0.9408915638923645,2460
PSI homo,Skeletal muscle cell,F7,-0.23410649597644806,2460
PSI homo,Macrophage,F1,-0.7184225916862488,2129
PSI homo,Macrophage,F2,0.29922422766685486,2129
PSI homo,Macrophage,F3,0.04150356352329254,2129
PSI homo,Macrophage,F4,-0.8174859285354614,2129
PSI homo,Macrophage,F5,0.3296504318714142,2129
PSI homo,Macrophage,F6,0.8770354986190796,2129
PSI homo,Macrophage,F7,-0.33955103158950806,2129
PSI homo,Smooth muscle cell,F1,-0.7951803207397461,2034
PSI homo,Smooth muscle cell,F2,-0.29744231700897217,2034
PSI homo,Smooth muscle cell,F3,-0.31908565759658813,2034
PSI homo,Smooth muscle cell,F4,0.10869000107049942,2034
PSI homo,Smooth muscle cell,F5,-1.3350657224655151,2034
PSI homo,Smooth muscle cell,F6,0.6706272959709167,2034
PSI homo,Smooth muscle cell,F7,0.2063288390636444,2034
PSI homo,Pancreatic endocrine cell,F1,-0.43348228931427,1444
PSI homo,Pancreatic endocrine cell,F2,-0.06571902334690094,1444
PSI homo,Pancreatic endocrine cell,F3,-0.14248530566692352,1444
PSI homo,Pancreatic endocrine cell,F4,0.8306330442428589,1444
PSI homo,Pancreatic endocrine cell,F5,0.3924477994441986,1444
PSI homo,Pancreatic endocrine cell,F6,0.19740664958953857,1444
PSI homo,Pancreatic endocrine cell,F7,0.1889500916004181,1444
PSI homo,Oligodendrocyte,F1,-0.41816967725753784,1360
PSI homo,Oligodendrocyte,F2,0.3166930377483368,1360
PSI homo,Oligodendrocyte,F3,1.0112688541412354,1360
PSI homo,Oligodendrocyte,F4,0.9234919548034668,1360
PSI homo,Oligodendrocyte,F5,-1.7493031024932861,1360
PSI homo,Oligodendrocyte,F6,0.04055749624967575,1360
PSI homo,Oligodendrocyte,F7,0.3879165053367615,1360
PSI homo,Specialized intestinal cell,F1,-0.7612630128860474,1342
PSI homo,Specialized intestinal cell,F2,-0.057401590049266815,1342
PSI homo,Specialized intestinal cell,F3,-0.9148239493370056,1342
PSI homo,Specialized intestinal cell,F4,0.7261070013046265,1342
PSI homo,Specialized intestinal cell,F5,1.8675124645233154,1342
PSI homo,Specialized intestinal cell,F6,0.44437840580940247,1342
PSI homo,Specialized intestinal cell,F7,0.486972451210022,1342
PSI homo,Monocyte,F1,-0.8909977078437805,1281
PSI homo,Monocyte,F2,0.44576936960220337,1281
PSI homo,Monocyte,F3,0.811920166015625,1281
PSI homo,Monocyte,F4,-0.87358158826828,1281
PSI homo,Monocyte,F5,0.0533561147749424,1281
PSI homo,Monocyte,F6,0.6847919821739197,1281
PSI homo,Monocyte,F7,-0.05718225985765457,1281
PSI homo,Immune progenitor,F1,-0.9053272604942322,1204
PSI homo,Immune progenitor,F2,0.45536676049232483,1204
PSI homo,Immune progenitor,F3,0.6377794146537781,1204
PSI homo,Immune progenitor,F4,-0.7527214884757996,1204
PSI homo,Immune progenitor,F5,1.0701799392700195,1204
PSI homo,Immune progenitor,F6,0.5432437062263489,1204
PSI homo,Immune progenitor,F7,-0.03415128216147423,1204
PSI homo,Basal epithelial cell,F1,-1.1185939311981201,1148
PSI homo,Basal epithelial cell,F2,-0.7662124037742615,1148
PSI homo,Basal epithelial cell,F3,-0.23739175498485565,1148
PSI homo,Basal epithelial cell,F4,1.5260777473449707,1148
PSI homo,Basal epithelial cell,F5,0.23547740280628204,1148
PSI homo,Basal epithelial cell,F6,-0.0467473529279232,1148
PSI homo,Basal epithelial cell,F7,1.2915687561035156,1148
PSI homo,Urogenital epithelial cell,F1,-1.0768358707427979,1008
PSI homo,Urogenital epithelial cell,F2,-0.34274569153785706,1008
PSI homo,Urogenital epithelial cell,F3,-0.3779328763484955,1008
PSI homo,Urogenital epithelial cell,F4,1.3150185346603394,1008
PSI homo,Urogenital epithelial cell,F5,1.6327358484268188,1008
PSI homo,Urogenital epithelial cell,F6,-0.10777055472135544,1008
PSI homo,Urogenital epithelial cell,F7,1.3639265298843384,1008
PSI homo,Epithelial stem cell,F1,-1.0429320335388184,938
PSI homo,Epithelial stem cell,F2,0.15160799026489258,938
PSI homo,Epithelial stem cell,F3,-0.3664869964122772,938
PSI homo,Epithelial stem cell,F4,1.207409381866455,938
PSI homo,Epithelial stem cell,F5,2.9984724521636963,938
PSI homo,Epithelial stem cell,F6,-0.18602462112903595,938
PSI homo,Epithelial stem cell,F7,1.3807446956634521,938
PSI homo,Car3+ astrocyte,F1,1.2235058546066284,895
PSI homo,Car3+ astrocyte,F2,-0.9131885766983032,895
PSI homo,Car3+ astrocyte,F3,0.36075490713119507,895
PSI homo,Car3+ astrocyte,F4,-0.21706467866897583,895
PSI homo,Car3+ astrocyte,F5,0.20715968310832977,895
PSI homo,Car3+ astrocyte,F6,-1.1822272539138794,895
PSI homo,Car3+ astrocyte,F7,0.14457936584949493,895
PSI homo,Kidney epithelial cell,F1,-0.37969672679901123,818
PSI homo,Kidney epithelial cell,F2,-0.05593787506222725,818
PSI homo,Kidney epithelial cell,F3,-0.9588596820831299,818
PSI homo,Kidney epithelial cell,F4,0.026256784796714783,818
PSI homo,Kidney epithelial cell,F5,0.18249906599521637,818
PSI homo,Kidney epithelial cell,F6,1.0842914581298828,818
PSI homo,Kidney epithelial cell,F7,-0.25758078694343567,818
PSI homo,Hepatocyte,F1,-0.31816333532333374,723
PSI homo,Hepatocyte,F2,-0.13567963242530823,723
PSI homo,Hepatocyte,F3,-0.9627746939659119,723
PSI homo,Hepatocyte,F4,0.21336820721626282,723
PSI homo,Hepatocyte,F5,0.21665909886360168,723
PSI homo,Hepatocyte,F6,1.1125779151916504,723
PSI homo,Hepatocyte,F7,-0.20751556754112244,723
PSI homo,Nk cell,F1,-0.7943062782287598,718
PSI homo,Nk cell,F2,0.3826046288013458,718
PSI homo,Nk cell,F3,-0.09856317937374115,718
PSI homo,Nk cell,F4,-0.9713950157165527,718
PSI homo,Nk cell,F5,0.708605945110321,718
PSI homo,Nk cell,F6,0.7781417965888977,718
PSI homo,Nk cell,F7,-0.3048233985900879,718
PSI homo,Other neuron,F1,0.30114585161209106,602
PSI homo,Other neuron,F2,-0.16977614164352417,602
PSI homo,Other neuron,F3,-0.2919878363609314,602
PSI homo,Other neuron,F4,0.24262429773807526,602
PSI homo,Other neuron,F5,-0.2984313368797302,602
PSI homo,Other neuron,F6,1.0358158349990845,602
PSI homo,Other neuron,F7,-0.7145714163780212,602
PSI homo,Cardiac stromal cell,F1,-0.8552113771438599,579
PSI homo,Cardiac stromal cell,F2,-0.41047272086143494,579
PSI homo,Cardiac stromal cell,F3,-0.24216191470623016,579
PSI homo,Cardiac stromal cell,F4,0.46632346510887146,579
PSI homo,Cardiac stromal cell,F5,-1.3184748888015747,579
PSI homo,Cardiac stromal cell,F6,0.6020604968070984,579
PSI homo,Cardiac stromal cell,F7,0.2573927938938141,579
PSI homo,Astrocyte,F1,-0.2529291808605194,571
PSI homo,Astrocyte,F2,-0.01723356544971466,571
PSI homo,Astrocyte,F3,-0.006136247888207436,571
PSI homo,Astrocyte,F4,0.8641939163208008,571
PSI homo,Astrocyte,F5,-1.0370616912841797,571
PSI homo,Astrocyte,F6,0.5381754040718079,571
PSI homo,Astrocyte,F7,-0.11110865324735641,571
PSI homo,Stromal cell,F1,-1.0308531522750854,545
PSI homo,Stromal cell,F2,-0.9225629568099976,545
PSI homo,Stromal cell,F3,0.2965468168258667,545
PSI homo,Stromal cell,F4,1.2273690700531006,545
PSI homo,Stromal cell,F5,-1.8165838718414307,545
PSI homo,Stromal cell,F6,0.21398518979549408,545
PSI homo,Stromal cell,F7,0.8670088648796082,545
PSI homo,Bladder epithelial cell,F1,-1.0854144096374512,521
PSI homo,Bladder epithelial cell,F2,-0.9261119365692139,521
PSI homo,Bladder epithelial cell,F3,0.061658963561058044,521
PSI homo,Bladder epithelial cell,F4,1.4835785627365112,521
PSI homo,Bladder epithelial cell,F5,-1.5109374523162842,521
PSI homo,Bladder epithelial cell,F6,0.14805902540683746,521
PSI homo,Bladder epithelial cell,F7,0.9371286630630493,521
PSI homo,Other epithelial cell,F1,-0.3098475933074951,499
PSI homo,Other epithelial cell,F2,-0.13770103454589844,499
PSI homo,Other epithelial cell,F3,-0.8111754655838013,499
PSI homo,Other epithelial cell,F4,-0.02261080965399742,499
PSI homo,Other epithelial cell,F5,0.30870282649993896,499
PSI homo,Other epithelial cell,F6,1.1408227682113647,499
PSI homo,Other epithelial cell,F7,-0.21814244985580444,499
PSI homo,Pancreatic exocrine cell,F1,0.14762501418590546,484
PSI homo,Pancreatic exocrine cell,F2,-0.018328430131077766,484
PSI homo,Pancreatic exocrine cell,F3,-0.6257880926132202,484
PSI homo,Pancreatic exocrine cell,F4,-0.012104104273021221,484
PSI homo,Pancreatic exocrine cell,F5,0.05359812453389168,484
PSI homo,Pancreatic exocrine cell,F6,1.5268990993499756,484
PSI homo,Pancreatic exocrine cell,F7,-0.1321485936641693,484
PSI homo,Cardiomyocyte,F1,-0.23112009465694427,436
PSI homo,Cardiomyocyte,F2,-0.1606278419494629,436
PSI homo,Cardiomyocyte,F3,-0.3255828022956848,436
PSI homo,Cardiomyocyte,F4,0.33248692750930786,436
PSI homo,Cardiomyocyte,F5,-0.505544126033783,436
PSI homo,Cardiomyocyte,F6,0.7873905897140503,436
PSI homo,Cardiomyocyte,F7,0.03743843361735344,436
PSI homo,Mammary epithelial cell,F1,-1.0833724737167358,434
PSI homo,Mammary epithelial cell,F2,-0.3182923197746277,434
PSI homo,Mammary epithelial cell,F3,-0.23559005558490753,434
PSI homo,Mammary epithelial cell,F4,1.2576583623886108,434
PSI homo,Mammary epithelial cell,F5,1.3628950119018555,434
PSI homo,Mammary epithelial cell,F6,-0.09479481726884842,434
PSI homo,Mammary epithelial cell,F7,1.298222541809082,434
PSI homo,Dendritic cell,F1,-0.8843307495117188,368
PSI homo,Dendritic cell,F2,0.24439950287342072,368
PSI homo,Dendritic cell,F3,0.2928082346916199,368
PSI homo,Dendritic cell,F4,-0.7025356888771057,368
PSI homo,Dendritic cell,F5,0.6639474630355835,368
PSI homo,Dendritic cell,F6,0.6972325444221497,368
PSI homo,Dendritic cell,F7,-0.3835725486278534,368
PSI homo,Pericyte,F1,-0.7155349850654602,341
PSI homo,Pericyte,F2,-0.5046105980873108,341
PSI homo,Pericyte,F3,-0.29656732082366943,341
PSI homo,Pericyte,F4,0.7347983121871948,341
PSI homo,Pericyte,F5,-1.1397954225540161,341
PSI homo,Pericyte,F6,0.46480628848075867,341
PSI homo,Pericyte,F7,0.43052977323532104,341
PSI homo,Respiratory epithelial cell,F1,-0.14149776101112366,320
PSI homo,Respiratory epithelial cell,F2,-0.1605900079011917,320
PSI homo,Respiratory epithelial cell,F3,-0.8647339940071106,320
PSI homo,Respiratory epithelial cell,F4,0.0021218727342784405,320
PSI homo,Respiratory epithelial cell,F5,0.1002521961927414,320
PSI homo,Respiratory epithelial cell,F6,1.3024195432662964,320
PSI homo,Respiratory epithelial cell,F7,-0.08804021775722504,320
PSI homo,Secretory cell,F1,-0.934293270111084,309
PSI homo,Secretory cell,F2,0.24629226326942444,309
PSI homo,Secretory cell,F3,-0.2514193654060364,309
PSI homo,Secretory cell,F4,1.07120680809021,309
PSI homo,Secretory cell,F5,2.4626033306121826,309
PSI homo,Secretory cell,F6,-0.23569579422473907,309
PSI homo,Secretory cell,F7,2.011882781982422,309
PSI homo,Chondrocyte,F1,-1.0058494806289673,256
PSI homo,Chondrocyte,F2,-0.6916980743408203,256
PSI homo,Chondrocyte,F3,0.08715923875570297,256
PSI homo,Chondrocyte,F4,1.341575026512146,256
PSI homo,Chondrocyte,F5,-1.5683406591415405,256
PSI homo,Chondrocyte,F6,0.0917535126209259,256
PSI homo,Chondrocyte,F7,1.2497974634170532,256
PSI homo,Specialized endothelial cell,F1,-0.7488769888877869,239
PSI homo,Specialized endothelial cell,F2,-0.33082225918769836,239
PSI homo,Specialized endothelial cell,F3,-0.5382071733474731,239
PSI homo,Specialized endothelial cell,F4,-0.16633857786655426,239
PSI homo,Specialized endothelial cell,F5,-1.2311761379241943,239
PSI homo,Specialized endothelial cell,F6,0.8445122241973877,239
PSI homo,Specialized endothelial cell,F7,0.12541022896766663,239
PSI homo,Pancreatic ductal cell,F1,-0.8575333952903748,226
PSI homo,Pancreatic ductal cell,F2,-0.3544435203075409,226
PSI homo,Pancreatic ductal cell,F3,-0.6729766130447388,226
PSI homo,Pancreatic ductal cell,F4,0.7467113137245178,226
PSI homo,Pancreatic ductal cell,F5,0.44283565878868103,226
PSI homo,Pancreatic ductal cell,F6,0.308439701795578,226
PSI homo,Pancreatic ductal cell,F7,0.5092999339103699,226
PSI homo,Oligodendrocyte precursor,F1,-0.2265206277370453,204
PSI homo,Oligodendrocyte precursor,F2,0.16058841347694397,204
PSI homo,Oligodendrocyte precursor,F3,0.6122525930404663,204
PSI homo,Oligodendrocyte precursor,F4,1.0934429168701172,204
PSI homo,Oligodendrocyte precursor,F5,-1.2853389978408813,204
PSI homo,Oligodendrocyte precursor,F6,-0.03617200255393982,204
PSI homo,Oligodendrocyte precursor,F7,0.07358496636152267,204
PSI homo,Hematopoietic progenitor,F1,-0.6024574041366577,157
PSI homo,Hematopoietic progenitor,F2,0.24326054751873016,157
PSI homo,Hematopoietic progenitor,F3,-0.14657437801361084,157
PSI homo,Hematopoietic progenitor,F4,-0.5285515785217285,157
PSI homo,Hematopoietic progenitor,F5,0.619666576385498,157
PSI homo,Hematopoietic progenitor,F6,0.880946159362793,157
PSI homo,Hematopoietic progenitor,F7,-0.3241375684738159,157
PSI homo,Alveolar epithelial cell,F1,-0.7999793887138367,156
PSI homo,Alveolar epithelial cell,F2,-0.2655869126319885,156
PSI homo,Alveolar epithelial cell,F3,-0.7855027318000793,156
PSI homo,Alveolar epithelial cell,F4,0.5267053246498108,156
PSI homo,Alveolar epithelial cell,F5,0.1951196938753128,156
PSI homo,Alveolar epithelial cell,F6,0.5667392611503601,156
PSI homo,Alveolar epithelial cell,F7,0.11159265041351318,156
PSI homo,Kidney tubular cell,F1,-0.25148478150367737,140
PSI homo,Kidney tubular cell,F2,-0.04428412392735481,140
PSI homo,Kidney tubular cell,F3,-0.805609941482544,140
PSI homo,Kidney tubular cell,F4,-0.018404169008135796,140
PSI homo,Kidney tubular cell,F5,0.060856640338897705,140
PSI homo,Kidney tubular cell,F6,1.1959011554718018,140
PSI homo,Kidney tubular cell,F7,-0.24762818217277527,140
PSI homo,Neuroepithelial cell,F1,0.003085429547354579,117
PSI homo,Neuroepithelial cell,F2,-0.20649591088294983,117
PSI homo,Neuroepithelial cell,F3,-0.908763587474823,117
PSI homo,Neuroepithelial cell,F4,0.012793327681720257,117
PSI homo,Neuroepithelial cell,F5,-0.09251480549573898,117
PSI homo,Neuroepithelial cell,F6,1.4613639116287231,117
PSI homo,Neuroepithelial cell,F7,-0.27096909284591675,117
PSI homo,Enteroendocrine cell,F1,-0.2200583815574646,108
PSI homo,Enteroendocrine cell,F2,-0.1493961215019226,108
PSI homo,Enteroendocrine cell,F3,-0.49305757880210876,108
PSI homo,Enteroendocrine cell,F4,0.40713420510292053,108
PSI homo,Enteroendocrine cell,F5,0.6879256367683411,108
PSI homo,Enteroendocrine cell,F6,0.8849141597747803,108
PSI homo,Enteroendocrine cell,F7,0.13470834493637085,108
PSI homo,Airway epithelial cell,F1,-0.6896291375160217,102
